item_id,department,level,difficulty,workload
PSYCH200_05150,PSYCH,200,3.43741327943818,3.85618591718212
PHYS500_05151,PHYS,500,4.781996013200731,3.401871488427723
PSYCH200_05152,PSYCH,200,4.684953531951166,1.0855182024568002
ENGL200_05153,ENGL,200,2.8732434477327184,2.429848942092816
CS100_05154,CS,100,2.5208574844259206,3.104312714669796
ECON200_05155,ECON,200,3.4821828564120727,1.2933713319975508
BIO100_05156,BIO,100,3.8728051775828716,3.608727835769104
STAT100_05157,STAT,100,1.6718490143701326,1.5692678557257422
CHEM300_05158,CHEM,300,4.30709275132637,4.340043615938251
ENGL300_05159,ENGL,300,2.039221418148315,3.7795417393940878
ECON500_05160,ECON,500,3.3978231421202376,4.573324069117936
PHYS500_05161,PHYS,500,2.939304760286179,2.388302709575149
STAT200_05162,STAT,200,1.796254436180348,2.814888059375692
ENGL300_05163,ENGL,300,1.4381267052802582,1.6554321127984655
ENGL400_05164,ENGL,400,3.7042744512451358,1.703172117583902
BIO200_05165,BIO,200,1.104987507517087,1.517633307488039
PHYS200_05166,PHYS,200,1.9915728971094682,1.0840261785586076
CHEM400_05167,CHEM,400,4.681143621420909,3.7013296998469527
ECON400_05168,ECON,400,2.4982552114028933,4.749234218951337
ECON100_05169,ECON,100,2.0082224093338645,2.1358359922054504
BIO100_05170,BIO,100,3.9309582111457093,3.6750007147488617
ENGR100_05171,ENGR,100,3.001272541198423,3.637174900466542
PHYS400_05172,PHYS,400,1.0163749184735162,1.0817215857175007
BIO200_05173,BIO,200,4.40439946147489,4.647731616318435
CS400_05174,CS,400,3.90545002486228,2.012502413472517
ENGL400_05175,ENGL,400,4.077511510622619,4.252848708292296
PHYS300_05176,PHYS,300,3.4922892459658055,2.526669626507593
MATH100_05177,MATH,100,3.8061002787917793,4.6025258295863
PSYCH100_05178,PSYCH,100,4.404055658753369,1.3197462862197686
PSYCH200_05179,PSYCH,200,2.965067898401585,4.6965574227531075
ENGL300_05180,ENGL,300,4.751990761158082,3.9702866666926906
ENGR300_05181,ENGR,300,3.485544749922551,2.1320138712046663
PHYS100_05182,PHYS,100,2.8884752511334355,3.201069138114226
CHEM400_05183,CHEM,400,2.323263808218634,4.249067679978077
BIO200_05184,BIO,200,1.4876353219389018,3.70937620485785
PSYCH400_05185,PSYCH,400,2.7011515070753678,2.4267733195519643
PHYS100_05186,PHYS,100,2.6541254946574275,1.3417204121406532
CS400_05187,CS,400,1.1998101017462734,3.9634036679324876
ECON300_05188,ECON,300,3.2319068572256695,4.799699555604338
CHEM100_05189,CHEM,100,1.1412986703087902,3.4168631018620252
PSYCH100_05190,PSYCH,100,3.2206595515779592,3.9912210276442255
CS100_05191,CS,100,3.5461141674993226,3.7503325717485825
PSYCH100_05192,PSYCH,100,2.77146949617368,1.0123575258153092
ENGR200_05193,ENGR,200,1.5422797192392355,4.572216172363008
PSYCH400_05194,PSYCH,400,1.4178891794444155,4.6669082766242935
PHYS500_05195,PHYS,500,2.1468174210468143,2.6956550149175267
ENGR200_05196,ENGR,200,4.501353136553263,2.9699818006404306
MATH400_05197,MATH,400,1.5434169436307563,2.8217700318940175
MATH400_05198,MATH,400,1.2197822711655197,1.925155016240255
BIO400_05199,BIO,400,1.3782319830156786,2.5977245738997063
STAT300_05200,STAT,300,3.0910617649361134,2.411511503887674
ENGL300_05201,ENGL,300,3.0437482331769745,3.769246220776941
MATH500_05202,MATH,500,2.1588209551130015,2.1181810061446424
CHEM100_05203,CHEM,100,4.393994186078313,4.454910054390972
BIO500_05204,BIO,500,4.920026191482667,2.248022751623671
ECON500_05205,ECON,500,4.986741412922514,3.7013542096111145
BIO200_05206,BIO,200,1.7383582529416817,1.9839806560423745
ENGR500_05207,ENGR,500,3.6889898612791887,2.4164770136366287
ECON100_05208,ECON,100,2.411679658218853,4.148689739790371
PSYCH300_05209,PSYCH,300,2.79129797414008,3.539112949305948
CHEM300_05210,CHEM,300,2.237241793968021,1.233092863255425
PHYS400_05211,PHYS,400,1.6877647325600686,3.0640008947862607
ECON500_05212,ECON,500,3.3098509412797847,1.7529946202183022
ENGR400_05213,ENGR,400,3.5409159617324786,2.2634056607725874
STAT200_05214,STAT,200,1.7989066843136992,4.285890538567589
ENGL200_05215,ENGL,200,4.293779202319607,1.1798128220192852
ENGL400_05216,ENGL,400,1.0436822434671247,2.2228345538087755
MATH500_05217,MATH,500,2.213008458707675,1.4097869964232927
ECON200_05218,ECON,200,4.930169993935285,1.1835380618428055
MATH200_05219,MATH,200,4.540257567590588,2.6233566547685343
MATH200_05220,MATH,200,2.700909510407441,4.182961134358893
MATH300_05221,MATH,300,3.972357089094912,1.215562308435889
ENGL400_05222,ENGL,400,2.2339301334719885,1.7066837005735693
ENGL200_05223,ENGL,200,4.504166452773344,3.743188916508306
CS500_05224,CS,500,1.3194667011129777,3.2889040380470367
MATH500_05225,MATH,500,1.7808819843487562,4.656999222567411
STAT300_05226,STAT,300,4.047848514244615,3.1963273294507415
PSYCH500_05227,PSYCH,500,4.961799932315975,1.2463063016869431
PHYS100_05228,PHYS,100,1.4744615794428295,4.8861845421493495
ENGR300_05229,ENGR,300,3.9221016083110083,4.4110466626232245
CS500_05230,CS,500,4.752621365825624,1.235123780976041
CHEM500_05231,CHEM,500,2.285074635722866,1.0634178241902736
ENGR400_05232,ENGR,400,4.653685085343417,2.5851742805234217
STAT500_05233,STAT,500,4.0494425032580175,2.036567796419248
BIO500_05234,BIO,500,1.9160576733483068,1.5171346988187455
PSYCH500_05235,PSYCH,500,3.8435377164946622,3.608596543136431
MATH300_05236,MATH,300,4.273940457301174,2.978393483076131
PHYS500_05237,PHYS,500,4.904025084335765,4.562389211530277
MATH300_05238,MATH,300,4.456426844818978,3.3648651815609134
BIO300_05239,BIO,300,1.056627469813522,3.9127839722842266
BIO200_05240,BIO,200,1.5154843388164996,1.7279649433349227
PHYS300_05241,PHYS,300,4.808116267680912,3.166285284797885
ENGR300_05242,ENGR,300,2.1072171337871337,4.420258494255429
ENGL500_05243,ENGL,500,3.395329415409459,4.968671858756687
MATH200_05244,MATH,200,1.2643863614410398,4.428363857536699
ENGL200_05245,ENGL,200,4.587163313871994,3.2148623129975644
ENGR400_05246,ENGR,400,3.1009694562802377,2.431266114274684
ENGR500_05247,ENGR,500,2.015960532275146,4.731484567835056
PSYCH100_05248,PSYCH,100,3.695400625521392,2.4940062560200147
STAT300_05249,STAT,300,2.0815320205069323,4.87093492457597
ENGR200_05250,ENGR,200,3.558963253038663,2.113604514547341
PSYCH500_05251,PSYCH,500,2.4660855640859207,4.685119533368503
CHEM100_05252,CHEM,100,3.597125290924619,4.141343568402831
BIO300_05253,BIO,300,2.5319301113259978,2.915499932703229
STAT500_05254,STAT,500,2.4923354759863443,2.6494381092722485
ECON500_05255,ECON,500,4.454448417894705,1.5583093904012681
ECON100_05256,ECON,100,1.608380031439884,4.02399107674597
CS100_05257,CS,100,3.873790195615415,2.874377330284919
PHYS400_05258,PHYS,400,1.7777420889696138,3.564518180226824
STAT100_05259,STAT,100,2.951134762272649,3.9783528404691193
PSYCH400_05260,PSYCH,400,1.0797455416140762,3.675079987337288
BIO100_05261,BIO,100,2.537527189540393,4.358739055692678
PHYS200_05262,PHYS,200,3.812658642073813,4.98181423408727
STAT500_05263,STAT,500,1.9750841724579487,4.933397836734575
PHYS300_05264,PHYS,300,4.681253952161,3.2002657309596154
ENGL300_05265,ENGL,300,3.12546020618653,4.581954896074203
PHYS500_05266,PHYS,500,2.6044259064471853,1.7028862421672706
STAT100_05267,STAT,100,1.0447049548460061,1.488297380335342
STAT400_05268,STAT,400,1.0861559792030824,4.484615743473397
CS400_05269,CS,400,2.218818974020566,3.041704306435285
ENGL500_05270,ENGL,500,4.79247336118827,3.9566543049847893
ENGR200_05271,ENGR,200,1.2636206639069134,2.4563098640838907
CHEM200_05272,CHEM,200,2.761342675405016,4.2838396770028115
PSYCH100_05273,PSYCH,100,1.0143438318253186,2.7955317481550623
MATH400_05274,MATH,400,3.1357918485997356,3.789491374508876
CHEM200_05275,CHEM,200,2.973434330615562,2.949053713022466
CS200_05276,CS,200,2.3881410395070595,1.367953761083411
CHEM200_05277,CHEM,200,1.8248371824536198,4.460792477262353
CS200_05278,CS,200,1.0314197596279513,4.5895045691156895
CS200_05279,CS,200,2.3779112631374932,2.9367271412651585
PSYCH400_05280,PSYCH,400,3.2643052567582123,1.645567109483777
CS200_05281,CS,200,4.803572846494606,4.4347040579834065
ECON200_05282,ECON,200,3.2048297957359404,3.367508219290472
ECON300_05283,ECON,300,2.804535098716066,1.9451858234618706
CHEM400_05284,CHEM,400,4.668498744877187,4.526204311446535
STAT300_05285,STAT,300,3.2285937003197116,3.8905932483288534
MATH300_05286,MATH,300,4.921890542705837,1.1042638338927548
CHEM200_05287,CHEM,200,2.234847792633119,4.8411040862654655
ENGL200_05288,ENGL,200,3.7417935814566,3.4824057344167407
MATH100_05289,MATH,100,3.086609474635338,1.9277978091977692
CS200_05290,CS,200,3.912327428646872,4.01336165405084
CHEM400_05291,CHEM,400,3.7910485068566757,1.221236538267247
CHEM300_05292,CHEM,300,2.047924318085626,3.90442897588652
PHYS200_05293,PHYS,200,4.725349968068152,2.905239774449115
MATH200_05294,MATH,200,3.7752101598455132,2.86507519618488
PHYS500_05295,PHYS,500,1.0608921054241338,1.4423380957875724
ENGL400_05296,ENGL,400,4.7795830966153225,4.784388260788283
CS500_05297,CS,500,2.1611103961440703,1.5088696968468556
ENGR500_05298,ENGR,500,2.5058374485108703,4.150311156505986
PHYS500_05299,PHYS,500,4.365649654143812,1.8733252256163788
ENGL300_05300,ENGL,300,4.394380372936524,3.6156784074374206
ENGR500_05301,ENGR,500,3.67616396006745,4.700687060314564
PHYS400_05302,PHYS,400,1.083591627970721,1.097186903719272
ENGR100_05303,ENGR,100,2.4698509716633406,1.7086392528809546
ECON100_05304,ECON,100,4.996156856219065,3.8549835491040816
ECON500_05305,ECON,500,3.2798094348038127,3.093837280565485
ENGR500_05306,ENGR,500,3.123336737943642,3.2908663567901497
PSYCH200_05307,PSYCH,200,4.161029789246172,4.071237019017179
ENGL100_05308,ENGL,100,1.2329012103754589,1.8521363453656559
MATH400_05309,MATH,400,1.313675345145815,3.4403938486289127
PHYS200_05310,PHYS,200,1.4103502984158975,2.9798964344271974
CHEM400_05311,CHEM,400,4.669975571372694,1.0872101053148508
ECON300_05312,ECON,300,3.0443711527179307,2.4971132483556837
CS500_05313,CS,500,4.038416633769435,3.34673019566844
CHEM100_05314,CHEM,100,2.219458073292218,3.6235353675902036
BIO200_05315,BIO,200,1.6662090641687741,3.9820313932212823
CHEM200_05316,CHEM,200,1.5852011795799235,2.0536503638473658
CS400_05317,CS,400,2.825541910252567,4.131783971807378
STAT200_05318,STAT,200,4.047787875405765,4.398840750373657
CHEM100_05319,CHEM,100,4.104789049156208,4.972086428629586
CHEM300_05320,CHEM,300,1.9419439005409287,1.7826805820254892
ENGL500_05321,ENGL,500,2.50290365228259,3.304100237873386
CS500_05322,CS,500,3.5963705988661334,1.401946983184065
PHYS400_05323,PHYS,400,2.1292407880635156,4.755240663609774
PHYS100_05324,PHYS,100,3.8585081767167675,3.0329558989041354
MATH500_05325,MATH,500,1.6493461757988452,1.0766177722265615
ENGL400_05326,ENGL,400,3.4862402517312705,1.9352670505728655
BIO500_05327,BIO,500,2.0445052189612523,2.9571553896200653
ENGL300_05328,ENGL,300,1.6571976037545513,1.184175273483493
STAT300_05329,STAT,300,3.192029699286559,1.7122465768301431
MATH300_05330,MATH,300,1.050199754540777,1.0306384988800437
CS400_05331,CS,400,2.8830582466301102,1.7080688297070252
ENGR500_05332,ENGR,500,2.69565293771389,2.9556185699105293
ENGL200_05333,ENGL,200,4.378131004651436,1.1803462600116297
MATH200_05334,MATH,200,3.906816835331128,4.503903691115642
PSYCH300_05335,PSYCH,300,2.2191534003153017,1.4243826004357998
ENGL300_05336,ENGL,300,3.873351454531796,1.818826120424505
CS500_05337,CS,500,4.883101070114062,2.6075586644345434
BIO400_05338,BIO,400,3.378997151996744,3.8967708252526845
CS100_05339,CS,100,3.770240292517339,4.288661764626152
ENGR200_05340,ENGR,200,1.2135064687104364,4.2597804377232205
STAT300_05341,STAT,300,2.5683145153963567,3.7031359374991997
PSYCH400_05342,PSYCH,400,2.6856862489204727,2.3234554147706605
ENGL300_05343,ENGL,300,1.3022474593401445,2.534058227283291
STAT200_05344,STAT,200,3.4506580155684388,2.3329252205135442
STAT400_05345,STAT,400,1.4787069596817668,2.437151424493
ENGL200_05346,ENGL,200,2.989319561223057,1.4304770339296988
ENGL400_05347,ENGL,400,4.603939455870806,1.088044485727012
STAT100_05348,STAT,100,1.3743501630445047,4.880260480152943
BIO400_05349,BIO,400,3.39564672444407,3.1899265878578262
ENGR400_05350,ENGR,400,4.785021247720657,4.529723639373308
ENGR500_05351,ENGR,500,3.6368762411571574,3.842779386801301
ENGL200_05352,ENGL,200,4.086892806955498,4.569514888183401
CS400_05353,CS,400,3.2278073257093065,2.7666592319873757
STAT400_05354,STAT,400,2.1218774678238232,1.7196384074758915
CHEM200_05355,CHEM,200,3.475397381616458,1.0283949293529213
PSYCH400_05356,PSYCH,400,1.0164378752448453,1.0759593746533067
CHEM200_05357,CHEM,200,4.244342940227618,3.888206178121035
ENGL100_05358,ENGL,100,1.4253686669867642,1.2951432841985415
BIO200_05359,BIO,200,3.849024419805406,3.1547784155958642
ENGL400_05360,ENGL,400,1.7082245620649559,4.486806304890274
ENGR100_05361,ENGR,100,2.971414387056767,1.8456810434590794
CHEM200_05362,CHEM,200,3.798518437942256,1.038340271312849
PSYCH200_05363,PSYCH,200,1.785449686372822,4.416430585435247
PHYS100_05364,PHYS,100,4.472518646236542,2.549871337436619
ECON400_05365,ECON,400,2.906518188555242,2.1941978413739402
PSYCH300_05366,PSYCH,300,3.6580461009458167,2.4006778748317754
BIO500_05367,BIO,500,3.806014136766102,1.5215213912699
ECON200_05368,ECON,200,3.1317553681167665,1.5862459016915036
CHEM400_05369,CHEM,400,2.1305596678759673,2.5158531966194118
CHEM500_05370,CHEM,500,1.7148415116260938,2.8858256444691013
BIO200_05371,BIO,200,1.5003289425159565,3.681910921329595
PHYS300_05372,PHYS,300,3.193440337585735,1.5545805745512506
ECON500_05373,ECON,500,4.6924755677822265,2.4520338096424408
BIO500_05374,BIO,500,1.0510620009759433,2.471752133549954
ECON200_05375,ECON,200,2.4447268288880557,2.759378893743815
STAT300_05376,STAT,300,1.2527294959275146,2.4540718262685712
MATH300_05377,MATH,300,4.840397550984258,1.5967346400610052
STAT200_05378,STAT,200,3.332834276108315,4.423617951473224
STAT200_05379,STAT,200,4.559220875385409,3.724817914891582
CS500_05380,CS,500,3.283636940965273,1.3939422990488772
BIO200_05381,BIO,200,2.529449692460494,4.374650383768539
ENGL100_05382,ENGL,100,2.4151936823957563,4.6656087993382105
ENGR100_05383,ENGR,100,2.7994921408828515,1.3115670422694485
PSYCH200_05384,PSYCH,200,1.8323001362877545,3.8496454313247037
BIO100_05385,BIO,100,2.345356512876244,3.607875785441172
STAT300_05386,STAT,300,3.6919344503667206,3.0433159256927125
ENGR200_05387,ENGR,200,3.80164975840452,4.021097371001712
CS500_05388,CS,500,2.604339488855537,1.2388818241988804
ECON500_05389,ECON,500,2.2863393765956723,3.2573380514161037
ECON100_05390,ECON,100,3.4623967437783176,1.172594164959281
MATH300_05391,MATH,300,3.619547057693052,3.695232346351995
PSYCH400_05392,PSYCH,400,4.420251739935491,4.5274490073789675
CS300_05393,CS,300,2.4021592368960634,3.50935242522012
MATH400_05394,MATH,400,3.3336003589308394,3.269415419740304
CS500_05395,CS,500,2.9326860224351905,2.1915054817655504
BIO200_05396,BIO,200,4.44876146344828,2.9134415381561154
CS100_05397,CS,100,1.123914935878775,1.875412951879794
PHYS100_05398,PHYS,100,4.044114809909944,2.4400906727352707
CS400_05399,CS,400,2.1587296325823115,3.6524809132945353
CHEM300_05400,CHEM,300,4.768110568364635,4.994821286356819
MATH400_05401,MATH,400,3.284461207345772,1.1148228761940389
ENGR400_05402,ENGR,400,4.089479162819863,1.871043421628395
PSYCH300_05403,PSYCH,300,4.562829976353447,4.062674988370889
BIO400_05404,BIO,400,4.37928263631122,1.5820973900714006
ECON500_05405,ECON,500,2.286835646156129,1.8923770892002758
STAT400_05406,STAT,400,3.357439507143075,3.348639108339977
PHYS400_05407,PHYS,400,2.5391174626798327,2.0692836271015396
ECON500_05408,ECON,500,2.6613513518582352,4.729978699818688
CHEM300_05409,CHEM,300,3.3444777662330485,1.9196874104697859
CS300_05410,CS,300,4.513619562464939,2.252299517447654
CHEM200_05411,CHEM,200,2.2428585970082318,3.8275082358537804
CS400_05412,CS,400,4.366101205556243,3.079612428777757
CS500_05413,CS,500,4.384892945016025,1.6577789802707201
ECON300_05414,ECON,300,2.944770586652716,2.6014037581292615
CHEM100_05415,CHEM,100,4.030761468029667,1.4462434983820263
BIO200_05416,BIO,200,3.1677785445146363,1.2927414932783288
ENGL400_05417,ENGL,400,3.197403640175929,3.347322601390516
PSYCH500_05418,PSYCH,500,1.8824623699896335,1.7615780247432729
BIO200_05419,BIO,200,4.7426107852742545,4.930110896806214
STAT100_05420,STAT,100,2.7655102246724472,4.952520391776117
ENGL100_05421,ENGL,100,4.120266162061849,4.423538539500417
BIO300_05422,BIO,300,4.333705213255301,3.8956711613322375
STAT300_05423,STAT,300,3.7824612425785533,2.501496197055785
MATH100_05424,MATH,100,3.9878540462618712,3.090634070314213
ECON100_05425,ECON,100,3.4584779133965386,2.371807812742318
STAT200_05426,STAT,200,2.330388259482916,2.5916739773440707
ENGL400_05427,ENGL,400,4.960089788270901,3.6980832598914355
ENGL400_05428,ENGL,400,3.750941642611189,4.896092621774994
STAT500_05429,STAT,500,2.921504812353087,1.8724836545258055
STAT300_05430,STAT,300,2.828021536645766,3.079844461741159
BIO300_05431,BIO,300,1.4888980990145866,2.8585422395766464
ENGL500_05432,ENGL,500,2.3024064193224025,3.690889682488243
PSYCH300_05433,PSYCH,300,3.624011660350231,2.7856580302457834
ENGL300_05434,ENGL,300,2.4369840897102417,2.4129009399080643
MATH200_05435,MATH,200,4.410104970447865,2.488532901182391
ENGL300_05436,ENGL,300,3.012614461963698,1.5155382698483892
BIO500_05437,BIO,500,2.646977890332954,2.9937596694169697
ENGL400_05438,ENGL,400,4.2766245951002295,2.807045388322277
CHEM100_05439,CHEM,100,3.4119262365924548,3.90565204051421
STAT500_05440,STAT,500,4.268426622844277,1.2547362331277445
PHYS400_05441,PHYS,400,2.6006216023436766,2.542831082822515
PSYCH200_05442,PSYCH,200,2.3119959841093185,3.9728692024945236
PSYCH100_05443,PSYCH,100,2.5471721071419577,2.611453559657141
ENGR500_05444,ENGR,500,2.8748035449619844,1.6877169230323665
ECON400_05445,ECON,400,2.286160007594768,1.6408009079961152
CS200_05446,CS,200,1.6944424592951703,3.8270279477412785
ENGL100_05447,ENGL,100,3.850374199307164,2.305140851733124
MATH200_05448,MATH,200,3.066930866019178,1.3009568559134737
PSYCH300_05449,PSYCH,300,2.5260172848664566,4.511492119779066
CS300_05450,CS,300,1.6890466891165383,3.097057798912981
BIO300_05451,BIO,300,1.5783707732471037,4.799771839419485
BIO400_05452,BIO,400,4.729663654340961,3.472626283976155
CS400_05453,CS,400,4.872236673262222,4.564896484136221
MATH500_05454,MATH,500,1.7325218351270268,2.8888194784696717
BIO500_05455,BIO,500,2.3881667974136183,2.4953715807625167
PHYS200_05456,PHYS,200,1.1907600709889072,3.7565500936395266
PSYCH100_05457,PSYCH,100,3.6311215954172704,3.333617032264354
CHEM100_05458,CHEM,100,1.3941713121617174,1.6033528405495794
CHEM500_05459,CHEM,500,3.442533327565568,1.2889235080147068
STAT400_05460,STAT,400,3.752799419410572,3.572609385032679
STAT100_05461,STAT,100,2.8944370076182873,1.8501651467640952
BIO300_05462,BIO,300,3.811047855161573,1.1109433769238324
BIO400_05463,BIO,400,3.4245277462970742,2.523285117258174
CS300_05464,CS,300,2.2157932915654133,2.054031448559662
CS300_05465,CS,300,2.6888539870833514,1.9329739569521913
ENGL300_05466,ENGL,300,4.5238490432456135,3.246125823265413
CS100_05467,CS,100,3.837689707501191,3.722915143359485
ENGL300_05468,ENGL,300,2.7072851680363437,2.160781423990053
STAT500_05469,STAT,500,4.798498852246452,3.7785060245108784
ENGL500_05470,ENGL,500,1.061815993509577,1.050569905562734
STAT300_05471,STAT,300,4.520394343359683,3.3127193483598223
BIO300_05472,BIO,300,1.7576894295486127,3.2716486184364144
ECON300_05473,ECON,300,3.6057593417378344,2.641803839931389
MATH100_05474,MATH,100,3.5597389186879522,4.222117326685893
ENGL100_05475,ENGL,100,1.2199884047709144,3.4320173731792765
PSYCH400_05476,PSYCH,400,2.838835738719993,4.31799605425531
CHEM300_05477,CHEM,300,4.788689948560564,3.864739998646258
MATH400_05478,MATH,400,3.7503710489635047,3.7146219940843417
CS400_05479,CS,400,4.843506331347003,1.0123614645905068
PHYS500_05480,PHYS,500,3.957479351037139,1.7193834550087623
PHYS500_05481,PHYS,500,3.805741123208771,1.5285663837087604
CS500_05482,CS,500,3.9776565938587725,1.244683253845571
BIO300_05483,BIO,300,4.705060276613163,3.4693950031705496
ECON300_05484,ECON,300,1.3910644737975018,4.535652630241488
CHEM500_05485,CHEM,500,3.7373903062887495,3.3424073889918686
ECON300_05486,ECON,300,3.7902621992654923,3.07862788095583
ENGR200_05487,ENGR,200,3.7288137074053345,3.9710102304786496
BIO100_05488,BIO,100,4.2863657925104075,2.7125548430831854
PHYS400_05489,PHYS,400,4.316976806051179,3.3664478462840797
ENGR300_05490,ENGR,300,4.33754589908418,1.2981074137565671
MATH300_05491,MATH,300,4.912858989126734,1.1351589423092245
BIO400_05492,BIO,400,1.4153213232072543,4.752485591946783
PSYCH100_05493,PSYCH,100,2.3500473080630444,3.0978819778301827
CHEM200_05494,CHEM,200,2.16193971956673,1.318964026838675
PHYS100_05495,PHYS,100,4.662514308926262,2.142569928017752
CS200_05496,CS,200,1.9061544742978902,4.917169833893422
ENGR100_05497,ENGR,100,3.7746088637963116,3.006136006868005
PHYS100_05498,PHYS,100,2.6324603988242083,2.1340188087945253
BIO200_05499,BIO,200,2.4293457738033992,3.1489579997229304
ENGL400_05500,ENGL,400,4.246325651946176,3.561985326382927
PHYS300_05501,PHYS,300,1.1027018603941108,4.229994341284201
ENGR100_05502,ENGR,100,4.791767672491358,2.168598727871133
ENGR500_05503,ENGR,500,2.4158065320826694,3.3642372264275084
PHYS500_05504,PHYS,500,4.228519968106809,4.089452180477186
PSYCH200_05505,PSYCH,200,1.2773857196422025,3.597786819487814
PSYCH100_05506,PSYCH,100,2.4074043852668465,4.264617799257552
PHYS200_05507,PHYS,200,2.390409949727307,4.273968021253262
CHEM100_05508,CHEM,100,1.2784370016440865,2.068254057908465
BIO200_05509,BIO,200,2.2361164097297426,2.415458919473745
STAT100_05510,STAT,100,3.0882445713843327,2.1677597298193323
CHEM200_05511,CHEM,200,2.4286089480660076,4.463306334451849
ENGR100_05512,ENGR,100,2.1395504267458336,3.1890589325103638
PHYS400_05513,PHYS,400,2.710053168946743,3.0634350697370674
CS500_05514,CS,500,4.408711861394597,1.5803151999677398
ECON400_05515,ECON,400,3.547741973308334,4.6671714769068435
ENGR500_05516,ENGR,500,1.056944761002557,1.9192118020695168
CHEM500_05517,CHEM,500,1.5823835091829062,2.89384334530684
MATH100_05518,MATH,100,2.9140249761858636,2.726577985706592
MATH400_05519,MATH,400,2.454113360684912,4.479531559041854
MATH300_05520,MATH,300,2.855080434903347,3.0870123917667724
ECON500_05521,ECON,500,1.4599692093634244,2.80880603887577
ENGR200_05522,ENGR,200,1.2192044507187552,3.654407850754745
PHYS500_05523,PHYS,500,1.8171031549591867,3.845038905248717
CS500_05524,CS,500,2.466429546671789,4.2552157199909635
BIO200_05525,BIO,200,1.1372320899085975,4.079020312831605
PHYS300_05526,PHYS,300,4.27545553159357,3.3520458577299648
ENGL300_05527,ENGL,300,4.551822134434905,4.851508372638489
ECON300_05528,ECON,300,3.722633751077972,1.8116361481296015
STAT100_05529,STAT,100,1.846786892456731,1.3657842284894697
PSYCH500_05530,PSYCH,500,4.092314222993045,2.8308314107531665
MATH200_05531,MATH,200,4.668083536174858,1.1257833878831214
ENGR100_05532,ENGR,100,4.648745016455818,4.321554276041571
CHEM200_05533,CHEM,200,3.9880214414249817,1.3683132036546581
STAT400_05534,STAT,400,3.586171146506432,1.5686952202608042
ECON200_05535,ECON,200,4.137899789377542,4.16357713059327
PHYS500_05536,PHYS,500,4.1289451232650904,2.767261492815114
BIO400_05537,BIO,400,4.42022584649909,3.1508256808600232
PSYCH300_05538,PSYCH,300,4.637619273549447,3.5607336475667704
CS500_05539,CS,500,4.423588870142368,1.3425297807982006
ENGL300_05540,ENGL,300,1.6574119188590646,2.392521313652048
CHEM300_05541,CHEM,300,1.5342005895972863,4.791173743560392
STAT300_05542,STAT,300,3.0105695259285588,3.614617142150287
STAT100_05543,STAT,100,1.3179272950459908,1.081657829425068
CHEM100_05544,CHEM,100,3.276262027673583,2.2317209240611864
STAT100_05545,STAT,100,2.470283045850838,2.7947222843179804
CHEM400_05546,CHEM,400,2.0398036503667494,2.364099975060335
CHEM100_05547,CHEM,100,3.1637213380188016,1.828387807055277
MATH300_05548,MATH,300,1.224988291680802,2.5257346159669596
BIO400_05549,BIO,400,1.1321107183941161,4.842813989764028
PSYCH300_05550,PSYCH,300,4.482162369363792,2.863269239117486
PSYCH400_05551,PSYCH,400,1.6251390282752198,3.736557718094375
CS100_05552,CS,100,2.174828817389683,1.8275935738007276
STAT300_05553,STAT,300,4.757428616122686,4.023106037089315
PSYCH100_05554,PSYCH,100,2.0482763073907977,1.107387910845214
ECON300_05555,ECON,300,4.8996932824559085,1.7324299107519545
BIO500_05556,BIO,500,2.902582093709469,4.349878360250278
STAT500_05557,STAT,500,2.679396182345742,3.0987629627204325
CS200_05558,CS,200,1.5174471943431613,1.0387284476460659
PSYCH300_05559,PSYCH,300,1.4779874391239516,1.6719407352590157
CS100_05560,CS,100,1.1558641962059997,2.311312805116061
ENGL400_05561,ENGL,400,1.7748674021746158,4.082159509174179
CHEM500_05562,CHEM,500,1.0394436849840152,4.433345027993454
BIO400_05563,BIO,400,2.786893021831927,1.1654159964190645
PHYS300_05564,PHYS,300,1.6646231108818994,1.012237071428737
ECON500_05565,ECON,500,3.0963639849072444,4.570896127362504
BIO300_05566,BIO,300,3.1375665685416188,1.2599246094328382
PHYS300_05567,PHYS,300,3.8738135283931867,4.217919568520539
PSYCH200_05568,PSYCH,200,1.7116593260031725,4.2669814203339325
PHYS300_05569,PHYS,300,2.875835951909712,4.919998411957329
CHEM500_05570,CHEM,500,2.4517174961263275,4.293902820849357
PSYCH200_05571,PSYCH,200,2.9369751956419923,3.1646228589094383
MATH100_05572,MATH,100,1.1317213144207345,4.188958067284629
ECON500_05573,ECON,500,2.4767602731909184,2.6384488683848133
BIO200_05574,BIO,200,1.4548416112161546,2.804082659548926
ECON200_05575,ECON,200,1.0497732356143232,2.379868210269177
ENGL500_05576,ENGL,500,2.4613722581423927,3.0086763261937564
ECON200_05577,ECON,200,4.444907448377346,2.2330884006809715
BIO300_05578,BIO,300,4.5363979866677635,3.4683192483536156
MATH500_05579,MATH,500,4.349358818949266,2.9512235389832067
CS300_05580,CS,300,1.810061787559302,4.900367670006213
MATH300_05581,MATH,300,2.5251463716720086,3.7703470391901868
CS100_05582,CS,100,1.150332451558774,4.624347763325579
ENGR500_05583,ENGR,500,1.3658568521552845,1.3141277460487286
CS500_05584,CS,500,4.556583803342058,1.5709136754153148
STAT100_05585,STAT,100,3.2618823064573133,4.069739794919755
